Nucleophile,Catalyst,Base,Conversion
NC(C1=CC=CC=C1)=O,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(OC)C=CC(OC)=C2[P+]([Pd-2]3(OS(C)(=O)=O)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]3)(C6CCCCC6)C7CCCCC7,CN(CCCN1C)P1(N(CC)CC)=NC(C)(C)C,0.011699999999999999
NC(OC(C)(C)C)=O,[O-]S(C)(=O)=O.C1(C=CC=C2)=C2[Pd-3]3([P+](C4=CC=C(C=CC=C5)C5=C4C(C(C=CC=C6)=C6C=C7)=C7[P+](C8=CC=CC=C8)3C9=CC=CC=C9)(C%10=CC=CC=C%10)C%11=CC=CC=C%11)[NH2+]C%12=C1C=CC=C%12,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,0.0
NC(OC(C)(C)C)=O,CS(O[Pd-2]1([P+](C(C)(C)C)(C(C)(C)C)C2=CC=C(N(C)C)C=C2)C3=C(C=CC=C3)C4=C(C=CC=C4)[NH2+]1)(=O)=O,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,0.0
NC(C1=CC=CC=C1)=O,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(OC)C=CC(OC)=C2[P+](C34C[C@H]5C[C@H](C[C@H](C5)C4)C3)(C67C[C@H]8C[C@H](C[C@H](C8)C7)C6)[Pd-2]9(OS(C)(=O)=O)C%10=C(C=CC=C%10)C%11=C(C=CC=C%11)[NH2+]9,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,0.044000000000000004
OCCCC1=CC=CC=C1,[O-]S(C)(=O)=O.C1(C=CC=C2)=C2[Pd-2]([P+](C3=CC=C[CH-]3)(C4=CC=CC=C4)C5=CC=CC=C5)([P+](C6=C[CH-]C=C6)(C7=CC=CC=C7)C8=CC=CC=C8)[NH2+]C9=C1C=CC=C9.[Fe+2],CN(CCCN1C)P1(N(CC)CC)=NC(C)(C)C,0.0
O=C(CC(OCC)=O)OCC,Cl[Pd-2]1([P+](C2=CC=CC=C2C3=C(OC(C)C)C=CC=C3OC(C)C)(C4CCCCC4)C5CCCCC5)C6=C(C=CC=C6)C7=C(C=CC=C7)[NH2+]1,CN(CCCN1C)P1(N(CC)CC)=NC(C)(C)C,0.0024
NC(OC(C)(C)C)=O,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=CC=CC=C2[P+](C(C)(C)C)(C(C)(C)C)[Pd-2]3(OS(C)(=O)=O)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]3,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,0.0384
OC1=CC=CC=C1,CC1C2=C[CH-]C=C2[P+]([Pd-2]3([P+]1(C(C)(C)C)C(C)(C)C)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]3)(C6CCCCC6)C7CCCCC7.[O-]S(C)(=O)=O.C8=CC=C[CH-]8.[Fe+2],CN(C)/C(N(C)C)=N\C(C)(C)C,0.0
CCCCC1=CC=C(C#C)C=C1,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=CC=CC=C2[P+]([Pd-2]3(OS(C)(=O)=O)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]3)(C6CCCCC6)C7CCCCC7,N1(CCCCC2)C2=NCCC1,0.07730000000000001
O=C(CC(OCC)=O)OCC,CC1C2=C[CH-]C=C2[P+]([Pd-2]3([P+]1(C(C)(C)C)C(C)(C)C)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]3)(C6CCCCC6)C7CCCCC7.[O-]S(C)(=O)=O.C8=CC=C[CH-]8.[Fe+2],CN(CCCN1C)P1(N(CC)CC)=NC(C)(C)C,0.0072
CCCCC1=CC=C(C#C)C=C1,CS(O[Pd-2]1([P+](C23C[C@H]4C[C@H](C[C@H](C4)C3)C2)(C56C[C@H]7C[C@H](C[C@H](C7)C6)C5)C8=CC=CC=C8N9CCOCC9)C%10=C(C=CC=C%10)C%11=C(C=CC=C%11)[NH2+]1)(=O)=O,CN(C)/C(N(C)C)=N\C(C)(C)C,0.0264
NC1=CC=CC=C1,CC([P+](C1=C[CH-]C=C1)(C(C)(C)C)[Pd-2]2([P+](C(C)(C)C)(C(C)(C)C)C3=CC=C[CH-]3)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]2)(C)C.[O-]S(C)(=O)=O.[Fe+2],N1(CCCCC2)C2=NCCC1,0.0
C1(PC2=CC=CC=C2)=CC=CC=C1,CC(C1=CC=CC2=C1O3)(C)C4=C3C([P+]([Pd-2]5([P+](C6=CC=CC=C6)2C7=CC=CC=C7)C8=C(C=CC=C8)C9=C(C=CC=C9)[NH2+]5)(C%10=CC=CC=C%10)C%11=CC=CC=C%11)=CC=C4.[Cl-],N1(CCCCC2)C2=NCCC1,0.0
NC(C1=CC=CC=C1)=O,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=CC=CC=C2[P+]([Pd-2]3(OS(C)(=O)=O)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]3)(C6CCCCC6)C7CCCCC7,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,0.0017000000000000001
NC(OC(C)(C)C)=O,CC(C1=CC=CC2=C1O3)(C)C4=C3C([P+]([Pd-2]5([P+](C6=CC=CC=C6)2C7=CC=CC=C7)C8=C(C=CC=C8)C9=C(C=CC=C9)[NH2+]5)(C%10=CC=CC=C%10)C%11=CC=CC=C%11)=CC=C4.[Cl-],CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,0.0011
OC1=CC=CC=C1,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(C)C=CC(OC)=C2[P+](C(C)(C)C)(C(C)(C)C)[Pd-2]3(OS(C)(=O)=O)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]3,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,0.0
NC(C1=CC=CC=C1)=O,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(OC)C=CC(OC)=C2[P+](C(C)(C)C)(C(C)(C)C)[Pd-2]3(OS(C)(=O)=O)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]3,N1(CCCCC2)C2=NCCC1,0.12050000000000001
O=C(CC(OCC)=O)OCC,CS(O[Pd-2]1([P+](C(C)(C)C)(C(C)(C)C)C2=CC=C(N(C)C)C=C2)C3=C(C=CC=C3)C4=C(C=CC=C4)[NH2+]1)(=O)=O,N1(CCCCC2)C2=NCCC1,0.0028000000000000004
O=C(CC(OCC)=O)OCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=CC=CC=C2[P+](C(C)(C)C)(C(C)(C)C)[Pd-2]3(OS(C)(=O)=O)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]3,CN1CCCN2C1=NCCC2,0.0495
NC(OC(C)(C)C)=O,CS(O[Pd-2]1([P+](C23C[C@H]4C[C@H](C[C@H](C4)C3)C2)(C56C[C@H]7C[C@H](C[C@H](C7)C6)C5)C8=CC=CC=C8N9CCOCC9)C%10=C(C=CC=C%10)C%11=C(C=CC=C%11)[NH2+]1)(=O)=O,N1(CCCCC2)C2=NCCC1,0.0
CC(C(C)(C)O1)(C)OB1C(C=N2)=CN2CC3=CC=CC=C3.O,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=CC=CC=C2[P+](C(C)(C)C)(C(C)(C)C)[Pd-2]3(OS(C)(=O)=O)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]3,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,0.0274
C12=CC=CC=C1NN=C2,[O-]S(C)(=O)=O.C1(C=CC=C2)=C2[Pd-3]3([P+](C4=CC=C(C=CC=C5)C5=C4C(C(C=CC=C6)=C6C=C7)=C7[P+](C8=CC=CC=C8)3C9=CC=CC=C9)(C%10=CC=CC=C%10)C%11=CC=CC=C%11)[NH2+]C%12=C1C=CC=C%12,CN(CCCN1C)P1(N(CC)CC)=NC(C)(C)C,0.0
NC(OC(C)(C)C)=O,Cl[Pd-2]1([P+](C(C)(C)C)(C(C)(C)C)C(C)(C)C)C2=C(C=CC=C2)C3=C(C=CC=C3)[NH2+]1,CN(P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=CCC)C,0.0
CC(N)CCC1=CC=CC=C1,[O-]S(C)(=O)=O.C1(C=CC=C2)=C2[Pd-2]([P+](C3=CC=C[CH-]3)(C4=CC=CC=C4)C5=CC=CC=C5)([P+](C6=C[CH-]C=C6)(C7=CC=CC=C7)C8=CC=CC=C8)[NH2+]C9=C1C=CC=C9.[Fe+2],CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,0.0
CCCCC1=CC=C(C#C)C=C1,[O-]S(C)(=O)=O.C1(C=CC=C2)=C2[Pd-3]3([P+](C4=CC=C(C=CC=C5)C5=C4C(C(C=CC=C6)=C6C=C7)=C7[P+](C8=CC=CC=C8)3C9=CC=CC=C9)(C%10=CC=CC=C%10)C%11=CC=CC=C%11)[NH2+]C%12=C1C=CC=C%12,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,0.0352
O=C(OCC)/C=C/C1=CC=CC=C1,Cl[Pd-2]1([P+](C(C)(C)C)(C(C)(C)C)C(C)(C)C)C2=C(C=CC=C2)C3=C(C=CC=C3)[NH2+]1,CN(C)/C(N(C)C)=N\C(C)(C)C,0.0
CCCCC1=CC=C(C#C)C=C1,CS(O[Pd-2]1([P+](C(C)(C)C)(C(C)(C)C)C2=CC=C(N(C)C)C=C2)C3=C(C=CC=C3)C4=C(C=CC=C4)[NH2+]1)(=O)=O,CN(P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=CCC)C,0.1734
OCCCC1=CC=CC=C1,C[C@]1(O2)[P+]([Pd-2]3(OS(C)(=O)=O)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]3)(C6=CC=CC=C6)[C@]7(C)O[C@@](C1)(C)O[C@@]2(C)C7,CN(CCCN1C)P1(N(CC)CC)=NC(C)(C)C,0.0
OC1=CC=CC=C1,Cl[Pd-2]1([P+](C2=CC=CC=C2C3=C(OC(C)C)C=CC=C3OC(C)C)(C4CCCCC4)C5CCCCC5)C6=C(C=CC=C6)C7=C(C=CC=C7)[NH2+]1,CN1CCCN2C1=NCCC2,0.0
CCCCC1=CC=C(C#C)C=C1,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(OC)C=CC(OC)=C2[P+](C34C[C@H]5C[C@H](C[C@H](C5)C4)C3)(C67C[C@H]8C[C@H](C[C@H](C8)C7)C6)[Pd-2]9(OS(C)(=O)=O)C%10=C(C=CC=C%10)C%11=C(C=CC=C%11)[NH2+]9,CN(P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=CCC)C,0.023700000000000002
OCCCC1=CC=CC=C1,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=CC=CC=C2[P+]([Pd-2]3(OS(C)(=O)=O)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]3)(C6CCCCC6)C7CCCCC7,CN(C)/C(N(C)C)=N\C(C)(C)C,0.0
O=C(OCC)/C=C/C1=CC=CC=C1,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(OC)C=CC(OC)=C2[P+]([Pd-2]3(OS(C)(=O)=O)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]3)(C6CCCCC6)C7CCCCC7,CN(C)/C(N(C)C)=N\C(C)(C)C,0.0
OC1=CC=CC=C1,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(OC)C=CC(OC)=C2[P+](C(C)(C)C)(C(C)(C)C)[Pd-2]3(OS(C)(=O)=O)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]3,N1(CCCCC2)C2=NCCC1,0.0
NC(OC(C)(C)C)=O,CC1C2=C[CH-]C=C2[P+]([Pd-2]3([P+]1(C(C)(C)C)C(C)(C)C)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]3)(C6CCCCC6)C7CCCCC7.[O-]S(C)(=O)=O.C8=CC=C[CH-]8.[Fe+2],CN(P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=CCC)C,0.0
NS(C1=CC=CC=C1)(=O)=O,CS(O[Pd-2]1([P+](C23C[C@H]4C[C@H](C[C@H](C4)C3)C2)(C56C[C@H]7C[C@H](C[C@H](C7)C6)C5)C8=CC=CC=C8N9CCOCC9)C%10=C(C=CC=C%10)C%11=C(C=CC=C%11)[NH2+]1)(=O)=O,N1(CCCCC2)C2=NCCC1,0.0
NS(C1=CC=CC=C1)(=O)=O,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=CC=CC=C2[P+](C(C)(C)C)(C(C)(C)C)[Pd-2]3(OS(C)(=O)=O)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]3,CN(C)/C(N(C)C)=N\C(C)(C)C,0.0355
OC1=CC=CC=C1,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(C)C=CC(OC)=C2[P+](C(C)(C)C)(C(C)(C)C)[Pd-2]3(OS(C)(=O)=O)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]3,CN(C)/C(N(C)C)=N\C(C)(C)C,0.0
O=C(CC(OCC)=O)OCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(OC)C=CC(OC)=C2[P+](C34C[C@H]5C[C@H](C[C@H](C5)C4)C3)(C67C[C@H]8C[C@H](C[C@H](C8)C7)C6)[Pd-2]9(OS(C)(=O)=O)C%10=C(C=CC=C%10)C%11=C(C=CC=C%11)[NH2+]9,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,0.0252
CC(C(C)(C)O1)(C)OB1C(C=N2)=CN2CC3=CC=CC=C3.O,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(OC)C=CC(OC)=C2[P+](C34C[C@H]5C[C@H](C[C@H](C5)C4)C3)(C67C[C@H]8C[C@H](C[C@H](C8)C7)C6)[Pd-2]9(OS(C)(=O)=O)C%10=C(C=CC=C%10)C%11=C(C=CC=C%11)[NH2+]9,CN(P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=CCC)C,0.0613
NC(C1=CC=CC=C1)=O,Cl[Pd-2]1([P+](C2=CC=CC=C2C3=C(OC(C)C)C=CC=C3OC(C)C)(C4CCCCC4)C5CCCCC5)C6=C(C=CC=C6)C7=C(C=CC=C7)[NH2+]1,CN(CCCN1C)P1(N(CC)CC)=NC(C)(C)C,0.0
O=C(OCC)/C=C/C1=CC=CC=C1,CC(C1=CC=CC2=C1O3)(C)C4=C3C([P+]([Pd-2]5([P+](C6=CC=CC=C6)2C7=CC=CC=C7)C8=C(C=CC=C8)C9=C(C=CC=C9)[NH2+]5)(C%10=CC=CC=C%10)C%11=CC=CC=C%11)=CC=C4.[Cl-],CN(P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=CCC)C,0.0
CCCCC1=CC=C(C#C)C=C1,CS(O[Pd-2]1([P+](C(C)(C)C)(C(C)(C)C)C2=CC=C(N(C)C)C=C2)C3=C(C=CC=C3)C4=C(C=CC=C4)[NH2+]1)(=O)=O,CN(C)/C(N(C)C)=N\C(C)(C)C,0.1865
O=C(CC(OCC)=O)OCC,CS(O[Pd-2]1([P+](C23C[C@H]4C[C@H](C[C@H](C4)C3)C2)(C56C[C@H]7C[C@H](C[C@H](C7)C6)C5)C8=CC=CC=C8N9CCOCC9)C%10=C(C=CC=C%10)C%11=C(C=CC=C%11)[NH2+]1)(=O)=O,N1(CCCCC2)C2=NCCC1,0.0011
SC1=CC=CC=C1,CC(C1=CC=CC2=C1O3)(C)C4=C3C([P+]([Pd-2]5([P+](C6=CC=CC=C6)2C7=CC=CC=C7)C8=C(C=CC=C8)C9=C(C=CC=C9)[NH2+]5)(C%10=CC=CC=C%10)C%11=CC=CC=C%11)=CC=C4.[Cl-],CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,0.0
OC1=CC=CC=C1,CS(O[Pd-2]1([P+](C(C)(C)C)(C(C)(C)C)C2=CC=C(N(C)C)C=C2)C3=C(C=CC=C3)C4=C(C=CC=C4)[NH2+]1)(=O)=O,CN(CCCN1C)P1(N(CC)CC)=NC(C)(C)C,0.0
C1(PC2=CC=CC=C2)=CC=CC=C1,CC1C2=C[CH-]C=C2[P+]([Pd-2]3([P+]1(C(C)(C)C)C(C)(C)C)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]3)(C6CCCCC6)C7CCCCC7.[O-]S(C)(=O)=O.C8=CC=C[CH-]8.[Fe+2],N1(CCCCC2)C2=NCCC1,0.0
NC(CC1=CC=CC=C1)=N,[O-]S(C)(=O)=O.C1(C=CC=C2)=C2[Pd-2]([P+](C3=CC=C[CH-]3)(C4=CC=CC=C4)C5=CC=CC=C5)([P+](C6=C[CH-]C=C6)(C7=CC=CC=C7)C8=CC=CC=C8)[NH2+]C9=C1C=CC=C9.[Fe+2],CN(P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=CCC)C,0.0
C1(PC2=CC=CC=C2)=CC=CC=C1,[O-]S(C)(=O)=O.C1(C=CC=C2)=C2[Pd-2]([P+](C3=CC=C[CH-]3)(C4=CC=CC=C4)C5=CC=CC=C5)([P+](C6=C[CH-]C=C6)(C7=CC=CC=C7)C8=CC=CC=C8)[NH2+]C9=C1C=CC=C9.[Fe+2],CN(P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=CCC)C,0.0
CC(N)CCC1=CC=CC=C1,CC([P+](C1=C[CH-]C=C1)(C(C)(C)C)[Pd-2]2([P+](C(C)(C)C)(C(C)(C)C)C3=CC=C[CH-]3)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]2)(C)C.[O-]S(C)(=O)=O.[Fe+2],CN(CCCN1C)P1(N(CC)CC)=NC(C)(C)C,0.0014000000000000002
O=C(CC(OCC)=O)OCC,Cl[Pd-2]1([P+](C(C)(C)C)(C(C)(C)C)C(C)(C)C)C2=C(C=CC=C2)C3=C(C=CC=C3)[NH2+]1,CN(P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=CCC)C,0.0033
CCCCC1=CC=C(C#C)C=C1,C[C@]1(O2)[P+]([Pd-2]3(OS(C)(=O)=O)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]3)(C6=CC=CC=C6)[C@]7(C)O[C@@](C1)(C)O[C@@]2(C)C7,CN(C)/C(N(C)C)=N\C(C)(C)C,0.17010000000000003
NC(OC(C)(C)C)=O,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(OC)C=CC(OC)=C2[P+](C34C[C@H]5C[C@H](C[C@H](C5)C4)C3)(C67C[C@H]8C[C@H](C[C@H](C8)C7)C6)[Pd-2]9(OS(C)(=O)=O)C%10=C(C=CC=C%10)C%11=C(C=CC=C%11)[NH2+]9,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,0.005600000000000001
O=C(OCC)/C=C/C1=CC=CC=C1,C[C@]1(O2)[P+]([Pd-2]3(OS(C)(=O)=O)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]3)(C6=CC=CC=C6)[C@]7(C)O[C@@](C1)(C)O[C@@]2(C)C7,CN(P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=CCC)C,0.0
O=C(OCC)/C=C/C1=CC=CC=C1,Cl[Pd-2]1([P+](C2=CC=CC=C2C3=C(OC(C)C)C=CC=C3OC(C)C)(C4CCCCC4)C5CCCCC5)C6=C(C=CC=C6)C7=C(C=CC=C7)[NH2+]1,N1(CCCCC2)C2=NCCC1,0.0
NS(C1=CC=CC=C1)(=O)=O,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=CC=CC=C2[P+](C(C)(C)C)(C(C)(C)C)[Pd-2]3(OS(C)(=O)=O)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]3,N1(CCCCC2)C2=NCCC1,0.0154
OC1=CC=CC=C1,C[C@]1(O2)[P+]([Pd-2]3(OS(C)(=O)=O)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]3)(C6=CC=CC=C6)[C@]7(C)O[C@@](C1)(C)O[C@@]2(C)C7,CN1CCCN2C1=NCCC2,0.0
NC(C=C1)=NC=C1C2=CC=CC=C2,CS(O[Pd-2]1([P+](C(C)(C)C)(C(C)(C)C)C2=CC=C(N(C)C)C=C2)C3=C(C=CC=C3)C4=C(C=CC=C4)[NH2+]1)(=O)=O,CN(P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=CCC)C,0.0
NC1=CC=CC=C1,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(OC)C=CC(OC)=C2[P+](C34C[C@H]5C[C@H](C[C@H](C5)C4)C3)(C67C[C@H]8C[C@H](C[C@H](C8)C7)C6)[Pd-2]9(OS(C)(=O)=O)C%10=C(C=CC=C%10)C%11=C(C=CC=C%11)[NH2+]9,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,0.066
NC1=CC=CC=C1,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(OC)C=CC(OC)=C2[P+](C34C[C@H]5C[C@H](C[C@H](C5)C4)C3)(C67C[C@H]8C[C@H](C[C@H](C8)C7)C6)[Pd-2]9(OS(C)(=O)=O)C%10=C(C=CC=C%10)C%11=C(C=CC=C%11)[NH2+]9,N1(CCCCC2)C2=NCCC1,0.1547
O=C(CC(OCC)=O)OCC,CS(O[Pd-2]1([P+](C(C)(C)C)(C(C)(C)C)C2=CC=C(N(C)C)C=C2)C3=C(C=CC=C3)C4=C(C=CC=C4)[NH2+]1)(=O)=O,CN1CCCN2C1=NCCC2,0.0026
NS(C1=CC=CC=C1)(=O)=O,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(OC)C=CC(OC)=C2[P+](C(C)(C)C)(C(C)(C)C)[Pd-2]3(OS(C)(=O)=O)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]3,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,0.0552
O=C(CC(OCC)=O)OCC,Cl[Pd-2]1([P+](C(C)(C)C)(C(C)(C)C)C(C)(C)C)C2=C(C=CC=C2)C3=C(C=CC=C3)[NH2+]1,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,0.0027
OCCCC1=CC=CC=C1,CS(O[Pd-2]1([P+](C23C[C@H]4C[C@H](C[C@H](C4)C3)C2)(C56C[C@H]7C[C@H](C[C@H](C7)C6)C5)C8=CC=CC=C8N9CCOCC9)C%10=C(C=CC=C%10)C%11=C(C=CC=C%11)[NH2+]1)(=O)=O,N1(CCCCC2)C2=NCCC1,0.0
O=C(OCC)/C=C/C1=CC=CC=C1,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(OC)C=CC(OC)=C2[P+]([Pd-2]3(OS(C)(=O)=O)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]3)(C6CCCCC6)C7CCCCC7,CN(CCCN1C)P1(N(CC)CC)=NC(C)(C)C,0.0
OC1=CC=CC=C1,[O-]S(C)(=O)=O.C1(C=CC=C2)=C2[Pd-3]3([P+](C4=CC=C(C=CC=C5)C5=C4C(C(C=CC=C6)=C6C=C7)=C7[P+](C8=CC=CC=C8)3C9=CC=CC=C9)(C%10=CC=CC=C%10)C%11=CC=CC=C%11)[NH2+]C%12=C1C=CC=C%12,CN(CCCN1C)P1(N(CC)CC)=NC(C)(C)C,0.0
SC1=CC=CC=C1,C[C@]1(O2)[P+]([Pd-2]3(OS(C)(=O)=O)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]3)(C6=CC=CC=C6)[C@]7(C)O[C@@](C1)(C)O[C@@]2(C)C7,CN(CCCN1C)P1(N(CC)CC)=NC(C)(C)C,0.0
C12=CC=CC=C1NN=C2,CC1C2=C[CH-]C=C2[P+]([Pd-2]3([P+]1(C(C)(C)C)C(C)(C)C)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]3)(C6CCCCC6)C7CCCCC7.[O-]S(C)(=O)=O.C8=CC=C[CH-]8.[Fe+2],CN(CCCN1C)P1(N(CC)CC)=NC(C)(C)C,0.0
CC(C(C)(C)O1)(C)OB1C(C=N2)=CN2CC3=CC=CC=C3.O,Cl[Pd-2]1([P+](C(C)(C)C)(C(C)(C)C)C(C)(C)C)C2=C(C=CC=C2)C3=C(C=CC=C3)[NH2+]1,CN1CCCN2C1=NCCC2,0.2078
CCCCC1=CC=C(C#C)C=C1,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=CC=CC=C2[P+]([Pd-2]3(OS(C)(=O)=O)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]3)(C6CCCCC6)C7CCCCC7,CN(P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=CCC)C,0.049100000000000005
CC(N)CCC1=CC=CC=C1,[O-]S(C)(=O)=O.C1(C=CC=C2)=C2[Pd-3]3([P+](C4=CC=C(C=CC=C5)C5=C4C(C(C=CC=C6)=C6C=C7)=C7[P+](C8=CC=CC=C8)3C9=CC=CC=C9)(C%10=CC=CC=C%10)C%11=CC=CC=C%11)[NH2+]C%12=C1C=CC=C%12,CN(P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=CCC)C,0.0
C12=CC=CC=C1NN=C2,Cl[Pd-2]1([P+](C2=CC=CC=C2C3=C(OC(C)C)C=CC=C3OC(C)C)(C4CCCCC4)C5CCCCC5)C6=C(C=CC=C6)C7=C(C=CC=C7)[NH2+]1,N1(CCCCC2)C2=NCCC1,0.0
SC1=CC=CC=C1,CS(O[Pd-2]1([P+](C23C[C@H]4C[C@H](C[C@H](C4)C3)C2)(C56C[C@H]7C[C@H](C[C@H](C7)C6)C5)C8=CC=CC=C8N9CCOCC9)C%10=C(C=CC=C%10)C%11=C(C=CC=C%11)[NH2+]1)(=O)=O,CN(CCCN1C)P1(N(CC)CC)=NC(C)(C)C,0.0
NC(C1=CC=CC=C1)=O,CS(O[Pd-2]1([P+](C(C)(C)C)(C(C)(C)C)C2=CC=C(N(C)C)C=C2)C3=C(C=CC=C3)C4=C(C=CC=C4)[NH2+]1)(=O)=O,CN(P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=CCC)C,0.0
O=C(OCC)/C=C/C1=CC=CC=C1,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=CC=CC=C2[P+](C(C)(C)C)(C(C)(C)C)[Pd-2]3(OS(C)(=O)=O)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]3,CN(CCCN1C)P1(N(CC)CC)=NC(C)(C)C,0.0
NS(C1=CC=CC=C1)(=O)=O,CC(C1=CC=CC2=C1O3)(C)C4=C3C([P+]([Pd-2]5([P+](C6=CC=CC=C6)2C7=CC=CC=C7)C8=C(C=CC=C8)C9=C(C=CC=C9)[NH2+]5)(C%10=CC=CC=C%10)C%11=CC=CC=C%11)=CC=C4.[Cl-],CN(P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=CCC)C,0.0
OC1=CC=CC=C1,CC([P+](C1=C[CH-]C=C1)(C(C)(C)C)[Pd-2]2([P+](C(C)(C)C)(C(C)(C)C)C3=CC=C[CH-]3)C4=C(C=CC=C4)C5=C(C=CC=C5)[NH2+]2)(C)C.[O-]S(C)(=O)=O.[Fe+2],CN(CCCN1C)P1(N(CC)CC)=NC(C)(C)C,0.0
